timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784135824449,4,Web - GET JS bundle,200,OK,Load - 10 users 1-7,text,true,,578126,141,6,6,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135824542,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,6,6,http://localhost:4173/,3,0,0
1784135824645,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,6,6,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135824583,72,API - GET Courses,200,OK,Load - 10 users 1-6,text,true,,6743,366,6,6,http://localhost:5050/api/v1/courses?page=1&limit=20,72,0,0
1784135824803,5,Web - GET JS bundle,200,OK,Load - 10 users 1-5,text,true,,578126,141,6,6,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135824847,2,Web - GET index.html,200,OK,Load - 10 users 1-8,text,true,,791,117,6,6,http://localhost:4173/,2,0,0
1784135824959,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-7,text,true,,5891,142,6,6,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135825051,3,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,6,6,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135825157,2,Web - GET index.html,200,OK,Load - 10 users 1-6,text,true,,791,117,6,6,http://localhost:4173/,2,0,0
1784135825154,81,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,6,6,http://localhost:5050/api/v1/courses?page=1&limit=20,81,0,0
1784135825308,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-5,text,true,,5891,142,6,6,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135825355,3,Web - GET JS bundle,200,OK,Load - 10 users 1-8,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135825467,78,API - GET Courses,200,OK,Load - 10 users 1-7,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,78,0,0
1784135825557,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135825664,5,Web - GET JS bundle,200,OK,Load - 10 users 1-6,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135825735,3,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,5,5,http://localhost:4173/,3,0,0
1784135825862,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-8,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135826050,3,Web - GET index.html,200,OK,Load - 10 users 1-7,text,true,,791,117,5,5,http://localhost:4173/,3,0,0
1784135826063,78,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,78,0,0
1784135826174,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-6,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135826244,3,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135826367,77,API - GET Courses,200,OK,Load - 10 users 1-8,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,77,0,0
1784135826559,4,Web - GET JS bundle,200,OK,Load - 10 users 1-7,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135826647,2,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,5,5,http://localhost:4173/,2,0,0
1784135826748,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135826682,77,API - GET Courses,200,OK,Load - 10 users 1-6,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,77,0,0
1784135826950,3,Web - GET index.html,200,OK,Load - 10 users 1-8,text,true,,791,117,5,5,http://localhost:4173/,3,0,0
1784135827068,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-7,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135827155,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135827261,3,Web - GET index.html,200,OK,Load - 10 users 1-6,text,true,,791,117,5,5,http://localhost:4173/,2,0,0
1784135827257,80,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,80,0,0
1784135827458,4,Web - GET JS bundle,200,OK,Load - 10 users 1-8,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135827577,88,API - GET Courses,200,OK,Load - 10 users 1-7,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,88,0,0
1784135827665,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135827768,4,Web - GET JS bundle,200,OK,Load - 10 users 1-6,text,true,,578126,141,5,5,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135827842,3,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,5,5,http://localhost:4173/,3,0,0
1784135827967,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-8,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135828171,3,Web - GET index.html,200,OK,Load - 10 users 1-7,text,true,,791,117,5,5,http://localhost:4173/,3,0,0
1784135828171,73,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,5,5,http://localhost:5050/api/v1/courses?page=1&limit=20,73,0,0
1784135828278,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-6,text,true,,5891,142,5,5,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135828347,4,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135828476,70,API - GET Courses,200,OK,Load - 10 users 1-8,text,true,,6743,366,4,4,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135828679,5,Web - GET JS bundle,200,OK,Load - 10 users 1-7,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,4,0,0
1784135828749,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,4,4,http://localhost:4173/,3,0,0
1784135828856,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135829051,3,Web - GET index.html,200,OK,Load - 10 users 1-8,text,true,,791,117,4,4,http://localhost:4173/,3,0,0
1784135829190,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-7,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135829258,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135829365,77,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,4,4,http://localhost:5050/api/v1/courses?page=1&limit=20,77,0,0
1784135829557,3,Web - GET JS bundle,200,OK,Load - 10 users 1-8,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135829766,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135829698,79,API - GET Courses,200,OK,Load - 10 users 1-7,text,true,,6743,366,4,4,http://localhost:5050/api/v1/courses?page=1&limit=20,79,0,0
1784135829948,3,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,4,4,http://localhost:4173/,3,0,0
1784135830062,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-8,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135830283,1,Web - GET index.html,200,OK,Load - 10 users 1-7,text,true,,791,117,4,4,http://localhost:4173/,1,0,0
1784135830274,74,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,4,4,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135830456,4,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135830567,74,API - GET Courses,200,OK,Load - 10 users 1-8,text,true,,6743,366,4,4,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135830785,5,Web - GET JS bundle,200,OK,Load - 10 users 1-7,text,true,,578126,141,4,4,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135830854,2,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,4,4,http://localhost:4173/,2,0,0
1784135830966,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135831147,3,Web - GET index.html,200,OK,Load - 10 users 1-8,text,true,,791,117,4,4,http://localhost:4173/,3,0,0
1784135831295,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-7,text,true,,5891,142,4,4,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135831359,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,3,3,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135831471,79,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,3,3,http://localhost:5050/api/v1/courses?page=1&limit=20,79,0,0
1784135831656,3,Web - GET JS bundle,200,OK,Load - 10 users 1-8,text,true,,578126,141,3,3,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135831869,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,3,3,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135832055,3,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,3,3,http://localhost:4173/,3,0,0
1784135832165,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-8,text,true,,5891,142,3,3,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135832377,77,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,3,3,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135832563,4,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,3,3,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135832673,76,API - GET Courses,200,OK,Load - 10 users 1-8,text,true,,6743,366,3,3,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135832955,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,3,3,http://localhost:4173/,3,0,0
1784135833073,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,3,3,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135833254,3,Web - GET index.html,200,OK,Load - 10 users 1-8,text,true,,791,117,3,3,http://localhost:4173/,3,0,0
1784135833464,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,3,3,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135833581,74,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,3,3,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135833763,3,Web - GET JS bundle,200,OK,Load - 10 users 1-8,text,true,,578126,141,3,3,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135833974,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,3,3,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135834157,3,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,3,3,http://localhost:4173/,3,0,0
1784135834270,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-8,text,true,,5891,142,3,3,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135834483,87,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,2,2,http://localhost:5050/api/v1/courses?page=1&limit=20,87,0,0
1784135834666,4,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,2,2,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135835076,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,2,2,http://localhost:4173/,3,0,0
1784135835175,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,2,2,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135835585,5,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,2,2,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135835683,75,API - GET Courses,200,OK,Load - 10 users 1-9,text,true,,6743,366,2,2,http://localhost:5050/api/v1/courses?page=1&limit=20,75,0,0
1784135836095,4,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,2,2,http://localhost:4173/assets/index-DgVZD9jl.css,4,0,0
1784135836264,2,Web - GET index.html,200,OK,Load - 10 users 1-9,text,true,,791,117,2,2,http://localhost:4173/,2,0,0
1784135836604,80,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,2,2,http://localhost:5050/api/v1/courses?page=1&limit=20,80,0,0
1784135836772,4,Web - GET JS bundle,200,OK,Load - 10 users 1-9,text,true,,578126,141,2,2,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135837186,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,2,2,http://localhost:4173/,3,0,0
1784135837282,2,Web - GET CSS bundle,200,OK,Load - 10 users 1-9,text,true,,5891,142,2,2,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135837693,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,1,1,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135838200,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,1,1,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135838709,76,API - GET Courses,200,OK,Load - 10 users 1-10,text,true,,6743,366,1,1,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135839291,3,Web - GET index.html,200,OK,Load - 10 users 1-10,text,true,,791,117,1,1,http://localhost:4173/,3,0,0
1784135839800,4,Web - GET JS bundle,200,OK,Load - 10 users 1-10,text,true,,578126,141,1,1,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135840309,3,Web - GET CSS bundle,200,OK,Load - 10 users 1-10,text,true,,5891,142,1,1,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
